title,price,location,district,link
3-комнатная квартира · 61.3 м² · 4/5 этаж,13 500 000 〒,Машхур Жусупа 65,,https://krisha.kz/a/show/761501815
3-комнатная квартира · 63.4 м² · 3/5 этаж,17 000 000 〒,Королева 70А,,https://krisha.kz/a/show/760943029
2-комнатная квартира · 50 м² · 1/5 этаж,13 000 000 〒,Шешембекова 5,,https://krisha.kz/a/show/761021347
2-комнатная квартира · 47.5 м² · 1/5 этаж,9 000 000 〒,Момышулы 35 — Ауэзова,,https://krisha.kz/a/show/695334489
2-комнатная квартира · 59.8 м² · 1/4 этаж,10 700 000 〒,Бауыржана Момышулы 133 — Магазин Батыр,,https://krisha.kz/a/show/698076231
3-комнатная квартира · 58.4 м² · 5/5 этаж,13 000 000 〒,Энергетиков 97 — Маметовой,,https://krisha.kz/a/show/761128263
2-комнатная квартира · 49.3 м² · 5/5 этаж,10 000 000 〒,Беркимбаева 101|3,,https://krisha.kz/a/show/761907591
3-комнатная квартира · 70 м² · 4/6 этаж,13 000 000 〒,Машхур Жусупа 128,,https://krisha.kz/a/show/762141162
1-комнатная квартира · 31 м² · 5/5 этаж,6 200 000 〒,Мажхуржусупа 35 — Возле колоса,,https://krisha.kz/a/show/761666745
1-комнатная квартира · 35.7 м² · 5/5 этаж,6 500 000 〒,Маметова 67,,https://krisha.kz/a/show/761584283
3-комнатная квартира · 67 м² · 6/6 этаж,12 500 000 〒,Беркимбаева 112,,https://krisha.kz/a/show/1000269754
3-комнатная квартира · 62 м² · 4/5 этаж,11 000 000 〒,Беркимбаева 184а,,https://krisha.kz/a/show/1000270150
1-комнатная квартира · 40 м² · 4/4 этаж,6 000 000 〒,Кеншелер 3,,https://krisha.kz/a/show/760578261
2-комнатная квартира · 43.1 м² · 5/5 этаж,8 500 000 〒,Царёва 10 — Возле атамура,,https://krisha.kz/a/show/690244583
3-комнатная квартира · 61 м² · 4/5 этаж,14 000 000 〒,Машхур Жусупа (Шелковый путь) — Машхур Жусупа и Ауэзова,,https://krisha.kz/a/show/669170240
1-комнатная квартира · 31.5 м² · 2/5 этаж,6 200 000 〒,Дуйсенбаева 28,,https://krisha.kz/a/show/690562458
2-комнатная квартира · 45 м² · 3/5 этаж,12 300 000 〒,Академика Марденова 19,,https://krisha.kz/a/show/698973408
2-комнатная квартира · 44.2 м² · 5/5 этаж,13 000 000 〒,Машхур Жусупа 42В,,https://krisha.kz/a/show/1000269670
2-комнатная квартира · 49.3 м² · 5/5 этаж,10 000 000 〒,Беркимбаева 101/3,,https://krisha.kz/a/show/1000269581
3-комнатная квартира · 59.2 м² · 2/5 этаж,15 800 000 〒,Маметовой 67,,https://krisha.kz/a/show/1000269499
2-комнатная квартира · 51 м² · 4/5 этаж,15 500 000 〒,Машхур Жусупа 52/1,,https://krisha.kz/a/show/684192925
1-комнатная квартира · 30 м² · 1/2 этаж,5 000 000 〒,Ломоносова 2,,https://krisha.kz/a/show/761418936
3-комнатная квартира · 59.7 м² · 1/5 этаж,10 500 000 〒,Ломоносова 23,,https://krisha.kz/a/show/1000269406
2-комнатная квартира · 53.2 м² · 4/5 этаж,16 000 000 〒,Энергетиков 107,,https://krisha.kz/a/show/1000269338
2-комнатная квартира · 46 м² · 4/5 этаж,15 000 000 〒,Ауезова 157,,https://krisha.kz/a/show/1000269297
2-комнатная квартира · 45.3 м² · 2/5 этаж,9 900 000 〒,Кеншилер 16А,,https://krisha.kz/a/show/762324785
3-комнатная квартира · 64 м² · 4/5 этаж,16 010 000 〒,Бухар Жырау 246,,https://krisha.kz/a/show/762086912
3-комнатная квартира · 61.1 м² · 1/5 этаж,12 900 000 〒,Машхур Жусупа 38а,,https://krisha.kz/a/show/761540216
2-комнатная квартира · 55.7 м² · 4/5 этаж,13 000 000 〒,Бауржана Момышулы 82а,,https://krisha.kz/a/show/761205643
1-комнатная квартира · 37 м² · 3/5 этаж,6 500 000 〒,Ломоносова 15а,,https://krisha.kz/a/show/762162190
3-комнатная квартира · 68 м² · 1/9 этаж,23 500 000 〒,Ауэзова 53А,,https://krisha.kz/a/show/760896926
2-комнатная квартира · 49.2 м² · 4/5 этаж,10 500 000 〒,Абая 39,,https://krisha.kz/a/show/761363164
2-комнатная квартира · 49 м² · 4/5 этаж,15 000 000 〒,Бауржана Момышулы 78,,https://krisha.kz/a/show/761135084
1-комнатная квартира · 31 м² · 4/5 этаж,8 500 000 〒,Беркимбаева 168,,https://krisha.kz/a/show/761134870
1-комнатная квартира · 30.8 м² · 2/5 этаж,7 500 000 〒,Кеншилер 12б,,https://krisha.kz/a/show/699919480
2-комнатная квартира · 45.2 м² · 2/5 этаж,9 000 000 〒,Царева 6,,https://krisha.kz/a/show/760874142
2-комнатная квартира · 51 м² · 4/5 этаж,12 500 000 〒,Бухар Жырау 278а,,https://krisha.kz/a/show/762122680
2-комнатная квартира · 40.2 м² · 1/5 этаж,8 000 000 〒,Бауржана Мамышулы 72,,https://krisha.kz/a/show/761029599
2-комнатная квартира · 45.5 м² · 1/5 этаж,9 000 000 〒,Бауржана Мамышулы 35,,https://krisha.kz/a/show/699321500
3-комнатная квартира · 68 м² · 1/9 этаж,23 000 000 〒,Ауэзова 53А,,https://krisha.kz/a/show/760352048
2-комнатная квартира · 40.23 м² · 1/5 этаж,9 000 000 〒,Бауржана Мамышулы 72,,https://krisha.kz/a/show/699917687
3-комнатная квартира · 54 м² · 3/9 этаж,16 000 000 〒,Машхур Жусуп 36а,,https://krisha.kz/a/show/699256229
1-комнатная квартира · 31 м² · 4/5 этаж,8 700 000 〒,Беркимбаева 168,,https://krisha.kz/a/show/760537801
2-комнатная квартира · 42.7 м² · 3/5 этаж,11 500 000 〒,Абая 33,,https://krisha.kz/a/show/761363870
2-комнатная квартира · 50 м² · 9/9 этаж,13 000 000 〒,Машхур Жусуп 64,,https://krisha.kz/a/show/762121777
2-комнатная квартира · 46 м² · 2/5 этаж,11 500 000 〒,Дуйсембаева 26,,https://krisha.kz/a/show/761365046
1-комнатная квартира · 30.8 м² · 2/5 этаж,7 500 000 〒,Кеншилер 12б,,https://krisha.kz/a/show/761365329
1-комнатная квартира · 35.2 м² · 5/6 этаж,7 000 000 〒,Машхур Жусуп 130,,https://krisha.kz/a/show/761365179
2-комнатная квартира · 40.2 м² · 1/5 этаж,8 500 000 〒,Бауржана Мамышулы 72,,https://krisha.kz/a/show/760893697
3-комнатная квартира · 68 м² · 1/9 этаж,23 500 000 〒,Ауэзова 53А,,https://krisha.kz/a/show/760876463
2-комнатная квартира · 43 м² · 5/5 этаж,8 000 000 〒,Кеншилер 16а,,https://krisha.kz/a/show/760876007
2-комнатная квартира · 45.2 м² · 2/5 этаж,9 000 000 〒,Царева 6,,https://krisha.kz/a/show/760543085
4-комнатная квартира · 76.9 м² · 2/5 этаж,14 800 000 〒,Маргулана 3а,,https://krisha.kz/a/show/761906374
3-комнатная квартира · 88 м²,17 500 000 〒,Кошербаева 18,,https://krisha.kz/a/show/1000269044
2-комнатная квартира · 46.7 м² · 4/5 этаж,8 500 000 〒,Царева 6,,https://krisha.kz/a/show/762121327
1-комнатная квартира · 29 м² · 4/5 этаж,6 600 000 〒,Энергетиков,,https://krisha.kz/a/show/762341228
2-комнатная квартира · 59.3 м² · 1/2 этаж,11 500 000 〒,"Абая 132/21 — ОДК ""Кайнар,Цон,Налоговая,4 школа,2 школа,",,https://krisha.kz/a/show/692906902
3-комнатная квартира · 58 м² · 5/5 этаж,11 500 000 〒,Ломоносова — Абая Ломоносова,,https://krisha.kz/a/show/761595723
1-комнатная квартира · 36 м² · 7/9 этаж,8 500 000 〒,Энергетиков 79,,https://krisha.kz/a/show/761432629
3-комнатная квартира · 62 м² · 5/5 этаж,11 000 000 〒,Энергетиков 46Б,,https://krisha.kz/a/show/699251740
2-комнатная квартира · 45 м² · 5/5 этаж,10 000 000 〒,Сатпаева 13,,https://krisha.kz/a/show/696105820
2-комнатная квартира · 45 м² · 5/5 этаж,10 000 000 〒,Сатпаева 13,,https://krisha.kz/a/show/690271481
3-комнатная квартира · 65 м² · 5/9 этаж,22 500 000 〒,Абая 72,,https://krisha.kz/a/show/760700283
4-комнатная квартира · 65 м² · 3/5 этаж,11 000 000 〒,Ауэзова 40,,https://krisha.kz/a/show/693009362
4-комнатная квартира · 83.1 м² · 2/5 этаж,24 000 000 〒,Мәшһүр Жүсүп — За магазином Достык,,https://krisha.kz/a/show/698577132
2-комнатная квартира · 47.3 м² · 5/5 этаж,10 000 000 〒,Дуйсембаева 30,,https://krisha.kz/a/show/760867546
2-комнатная квартира · 42 м² · 5/5 этаж,8 000 000 〒,Машхур Жусупа 79,,https://krisha.kz/a/show/762024812
2-комнатная квартира · 48 м² · 1/5 этаж,10 200 000 〒,Б Момышулы — Торайгырова Момышулы,,https://krisha.kz/a/show/697540659
4-комнатная квартира · 63 м² · 5/5 этаж,11 500 000 〒,Ауэзова 36 — Павлодарский область,,https://krisha.kz/a/show/680154663
2-комнатная квартира · 53 м² · 1/10 этаж,16 500 000 〒,М.Жусупа 52 — Центр,,https://krisha.kz/a/show/686431184
2-комнатная квартира · 45 м² · 5/5 этаж,10 000 000 〒,Сатпаева 13,,https://krisha.kz/a/show/697794912
2-комнатная квартира · 50 м² · 4/6 этаж,13 000 000 〒,Бухар Жырау 278а,,https://krisha.kz/a/show/693002141
3-комнатная квартира · 63 м² · 2/3 этаж,15 000 000 〒,Наурыз — Ул.Б.Момышулы и ул.Наурыз,,https://krisha.kz/a/show/690722238
1-комнатная квартира · 45.4 м² · 1/5 этаж,11 000 000 〒,М. Маметова 54/2 — Роддом,,https://krisha.kz/a/show/760495276
3-комнатная квартира · 67 м² · 5/9 этаж,20 000 000 〒,Машхур Жусупа 72 — Район магазина Шахтер,,https://krisha.kz/a/show/761784735
2-комнатная квартира · 44 м² · 1/5 этаж,11 999 999 〒,Ауэзова 30,,https://krisha.kz/a/show/760761324
4-комнатная квартира · 79 м² · 1 этаж,22 000 000 〒,Королева,,https://krisha.kz/a/show/762307530
2-комнатная квартира · 48.3 м² · 4/5 этаж,14 000 000 〒,Беркимбаева 186,,https://krisha.kz/a/show/699844690
2-комнатная квартира · 50 м² · 2/5 этаж,12 500 000 〒,Бауржан Момышулы 64 — М-н Достык,,https://krisha.kz/a/show/696492537
4-комнатная квартира · 98 м² · 4/9 этаж,27 000 000 〒,Абая 49/3 — Абая/Ауэзова,,https://krisha.kz/a/show/688545189
3-комнатная квартира · 59.5 м² · 5/5 этаж,16 000 000 〒,Академика Марденов 17,,https://krisha.kz/a/show/699310507
3-комнатная квартира · 71.6 м² · 1/4 этаж,17 000 000 〒,Гоголя,,https://krisha.kz/a/show/761700226
4-комнатная квартира · 89 м² · 6/6 этаж,18 000 000 〒,Бухар Жырау 278,,https://krisha.kz/a/show/686171294
2-комнатная квартира · 42.9 м² · 5/5 этаж,11 500 000 〒,Горняков 16 б,,https://krisha.kz/a/show/761867118
1-комнатная квартира · 33.3 м² · 3/5 этаж,8 000 000 〒,улица Маншук Маметовой 71,,https://krisha.kz/a/show/690178997
3-комнатная квартира · 70 м² · 3/6 этаж,15 500 000 〒,Машхур Жусупа 128,,https://krisha.kz/a/show/683175856
3-комнатная квартира · 60 м² · 4/5 этаж,13 700 000 〒,Академика Марденова 9,,https://krisha.kz/a/show/696760837
1-комнатная квартира · 32 м² · 5/5 этаж,7 000 000 〒,Кеншилер 5,,https://krisha.kz/a/show/762101125
2-комнатная квартира · 51 м² · 5/5 этаж,10 500 000 〒,Машхур Жусуп 89,,https://krisha.kz/a/show/762092544
1-комнатная квартира · 29.5 м² · 5/5 этаж,7 000 000 〒,Шешембекова 9,,https://krisha.kz/a/show/691977732
3-комнатная квартира · 58.6 м² · 3/5 этаж,17 000 000 〒,"Машхур Жусупа 107 — Цон, Налоговая",Налоговая,https://krisha.kz/a/show/762148548
2-комнатная квартира · 52 м² · 5/5 этаж,9 000 000 〒,"Машһур Жусупа 155 — Магазин ""Сайран"" , супермаркет ""Бахыт""","супермаркет ""Бахыт""",https://krisha.kz/a/show/681816709
2-комнатная квартира · 47 м² · 1/5 этаж,10 500 000 〒,Момышулы 96 — Машхур Жусупа Торайгырова,,https://krisha.kz/a/show/1000260690
2-комнатная квартира · 50.7 м² · 5/5 этаж,8 300 000 〒,Естая Кушербаева 58,,https://krisha.kz/a/show/761474525
2-комнатная квартира · 43.9 м² · 1/5 этаж,10 000 000 〒,Ауэзова 6 — Ауэзова- Момышулы,,https://krisha.kz/a/show/1000238714
1-комнатная квартира · 35 м² · 6/9 этаж,11 500 000 〒,Машхур жусупа 80 — Торговый дом Шахтёр,,https://krisha.kz/a/show/761255289
2-комнатная квартира · 45 м² · 3/5 этаж,14 000 000 〒,Дюсембаева 28,,https://krisha.kz/a/show/694205243
3-комнатная квартира · 60.3 м² · 4/5 этаж,13 000 000 〒,Ломоносова 23,,https://krisha.kz/a/show/698199703
2-комнатная квартира · 50 м² · 9/9 этаж,10 900 000 〒,"19мкр Энергетиков — ТД Думан, Small",Small,https://krisha.kz/a/show/683480421
3-комнатная квартира · 70 м² · 2/5 этаж,16 000 000 〒,Шакарим 5 — Торайгырова,,https://krisha.kz/a/show/689429295
5-комнатная квартира · 99.8 м² · 3/6 этаж,28 500 000 〒,Ауэзова 49/3,,https://krisha.kz/a/show/687017908
3-комнатная квартира · 80.5 м² · 4/5 этаж,15 500 000 〒,Ломоносова 23А,,https://krisha.kz/a/show/760757195
3-комнатная квартира · 63 м² · 3/6 этаж,10 000 000 〒,Конституции — Конституции,,https://krisha.kz/a/show/693959851
2-комнатная квартира · 47 м² · 4/5 этаж,13 000 000 〒,Сатпаева 5,,https://krisha.kz/a/show/762337900
2-комнатная квартира · 37.9 м² · 2/2 этаж,8 000 000 〒,Машхур жусупа 12 — Маг Экспресс,,https://krisha.kz/a/show/694763867
3-комнатная квартира · 64.3 м² · 5/9 этаж,19 000 000 〒,М. Жусупа 64 — ТД Пирамиса,,https://krisha.kz/a/show/761611731
4-комнатная квартира · 83 м² · 4/5 этаж,24 000 000 〒,Б.Момушылы 99,,https://krisha.kz/a/show/674561499
1-комнатная квартира · 36 м² · 7/9 этаж,10 000 000 〒,Ауэзова 91 — 9мкр,,https://krisha.kz/a/show/696290835
2-комнатная квартира · 52 м² · 4/9 этаж,14 000 000 〒,Машхур Жусупа,,https://krisha.kz/a/show/761895542
3-комнатная квартира · 56 м² · 1/4 этаж,10 500 000 〒,Дуйсембаева 11,,https://krisha.kz/a/show/683832307
4-комнатная квартира · 100 м² · 8/9 этаж,21 000 000 〒,Абая 49/2 — По Ауэзова,,https://krisha.kz/a/show/689563150
2-комнатная квартира · 48.2 м² · 5/5 этаж,9 300 000 〒,Б.Момышулы 117,,https://krisha.kz/a/show/698515537
3-комнатная квартира · 55.6 м² · 4/5 этаж,13 500 000 〒,Кеншилер 16а,,https://krisha.kz/a/show/698462803
3-комнатная квартира · 72.1 м² · 1/6 этаж,19 500 000 〒,Абая 49/1,,https://krisha.kz/a/show/761284876
2-комнатная квартира · 47.1 м² · 1/5 этаж,12 300 000 〒,Марденова 15,,https://krisha.kz/a/show/761283845
2-комнатная квартира · 51.4 м² · 2/5 этаж,9 500 000 〒,Кушербаева 60,,https://krisha.kz/a/show/698529858
3-комнатная квартира · 73.2 м² · 3/5 этаж,24 700 000 〒,Жусупа 37г,,https://krisha.kz/a/show/761282162
3-комнатная квартира · 52 м² · 3/5 этаж,12 000 000 〒,Алии Молдагуловой 48Б,,https://krisha.kz/a/show/698514602
3-комнатная квартира · 61 м² · 7/9 этаж,18 300 000 〒,Аузова 130а,,https://krisha.kz/a/show/698521121
2-комнатная квартира · 44.6 м² · 5/5 этаж,11 500 000 〒,Королева 80,,https://krisha.kz/a/show/762102893
5-комнатная квартира · 97.8 м² · 5/5 этаж,25 000 000 〒,Машхур Жусупа 115,,https://krisha.kz/a/show/699196451
3-комнатная квартира · 63.4 м² · 3/5 этаж,17 000 000 〒,Королева 70а,,https://krisha.kz/a/show/697679216
2-комнатная квартира · 45 м² · 1/4 этаж,10 000 000 〒,Машхур Жусупа 35а,,https://krisha.kz/a/show/694426742
2-комнатная квартира · 56 м² · 5/9 этаж,13 000 000 〒,М.Ауэзова,,https://krisha.kz/a/show/697273138
4-комнатная квартира · 80.4 м² · 8/9 этаж,24 700 000 〒,Абая 49/2,,https://krisha.kz/a/show/698149957
3-комнатная квартира · 56.4 м² · 5/5 этаж,9 000 000 〒,Машхур Жусупа 31,,https://krisha.kz/a/show/698406226
4-комнатная квартира · 80.4 м² · 8/9 этаж,24 700 000 〒,Абая 49/2,,https://krisha.kz/a/show/698166742
3-комнатная квартира · 63.4 м² · 3/5 этаж,17 000 000 〒,Королева 70а,,https://krisha.kz/a/show/698166693
3-комнатная квартира · 56.4 м² · 5/5 этаж,9 000 000 〒,Машхур Жусупа 31,,https://krisha.kz/a/show/698166326
1-комнатная квартира · 40 м² · 1/5 этаж,6 400 000 〒,Ломоносова 15а,,https://krisha.kz/a/show/696740500
4-комнатная квартира · 80.5 м² · 8/10 этаж,26 000 000 〒,Машхур Жусупа 52,,https://krisha.kz/a/show/697748360
2-комнатная квартира · 51.8 м² · 1/2 этаж,8 700 000 〒,Целинная 66а,,https://krisha.kz/a/show/698149922
3-комнатная квартира · 70 м² · 10/10 этаж,17 000 000 〒,Сатпаева 8/3,,https://krisha.kz/a/show/698406108
3-комнатная квартира · 70 м² · 10/10 этаж,17 000 000 〒,Сатпаева 8/3,,https://krisha.kz/a/show/698166551
2-комнатная квартира · 51.8 м² · 1/2 этаж,8 700 000 〒,Целинная 66а,,https://krisha.kz/a/show/698166783
3-комнатная квартира · 62 м² · 1/5 этаж,15 500 000 〒,Машхур Жусупа 42а,,https://krisha.kz/a/show/696932102
3-комнатная квартира · 58 м² · 3/5 этаж,22 500 000 〒,Ауэзова 42,,https://krisha.kz/a/show/696740608
3-комнатная квартира · 54 м² · 3/5 этаж,17 500 000 〒,Машхур Жусупа 39,,https://krisha.kz/a/show/696740574
4-комнатная квартира · 80.4 м² · 8/9 этаж,24 999 900 〒,Абая 49/2,,https://krisha.kz/a/show/698270630
3-комнатная квартира · 63.4 м² · 3/5 этаж,17 000 000 〒,Королева 70а,,https://krisha.kz/a/show/697980633
4-комнатная квартира · 80.4 м² · 8/9 этаж,24 700 000 〒,Абая 49/2,,https://krisha.kz/a/show/697980600
3-комнатная квартира · 58 м² · 3/5 этаж,22 300 000 〒,Ауэзова 42,,https://krisha.kz/a/show/697980862
3-комнатная квартира · 61.6 м² · 1/5 этаж,15 300 000 〒,Машхур Жусупа 42а,,https://krisha.kz/a/show/697498647
3-комнатная квартира · 58 м² · 3/5 этаж,22 200 000 〒,Ауэзова 42,,https://krisha.kz/a/show/698166370
3-комнатная квартира · 63.4 м² · 3/5 этаж,17 000 000 〒,Королева 70а,,https://krisha.kz/a/show/697489492
2-комнатная квартира · 51.8 м² · 1/2 этаж,8 700 000 〒,Целинная 66а,,https://krisha.kz/a/show/698045473
3-комнатная квартира · 61.6 м² · 1/5 этаж,15 000 000 〒,Машхур Жусупа 42а,,https://krisha.kz/a/show/698045675
3-комнатная квартира · 56.4 м² · 5/5 этаж,9 000 000 〒,Машхур Жусупа 31,,https://krisha.kz/a/show/698044942
3-комнатная квартира · 54 м² · 3/4 этаж,17 300 000 〒,Машхур Жусупа 39,,https://krisha.kz/a/show/697294077
4-комнатная квартира · 76.2 м² · 1/10 этаж,23 000 000 〒,Шешембекова 11B,,https://krisha.kz/a/show/697663034
4-комнатная квартира · 58 м² · 1/4 этаж,25 500 000 〒,Ауэзова 40,,https://krisha.kz/a/show/694786446
3-комнатная квартира · 70 м² · 10/10 этаж,17 000 000 〒,Сатпаева 8,,https://krisha.kz/a/show/698271507
3-комнатная квартира · 56.4 м² · 5/5 этаж,9 000 000 〒,Машхур Жусупа 31,,https://krisha.kz/a/show/698229930
2-комнатная квартира · 63.5 м² · 5/5 этаж,19 400 000 〒,Мухтара Ауэзова 101,,https://krisha.kz/a/show/760212337
1-комнатная квартира · 37.7 м² · 5/5 этаж,11 400 000 〒,Мухтара Ауэзова 101,,https://krisha.kz/a/show/760212074
1-комнатная квартира · 52.4 м² · 5/5 этаж,15 900 000 〒,Мухтара Ауэзова 101,,https://krisha.kz/a/show/760211870
3-комнатная квартира · 68 м² · 5/9 этаж,23 000 000 〒,Машхур Жусупа 70,,https://krisha.kz/a/show/695574911
2-комнатная квартира · 60.2 м² · 4/5 этаж,12 000 000 〒,Дюсенбаева 34,,https://krisha.kz/a/show/694187449
2-комнатная квартира · 43.7 м² · 1/5 этаж,9 000 000 〒,Королева 98,,https://krisha.kz/a/show/697909556
3-комнатная квартира · 70 м² · 10/10 этаж,17 000 000 〒,Сатпаева 8/3,,https://krisha.kz/a/show/698045162
2-комнатная квартира · 51.8 м² · 1/2 этаж,8 700 000 〒,Целинная 66а,,https://krisha.kz/a/show/697980502
3-комнатная квартира · 61 м² · 1/5 этаж,11 000 000 〒,Кеншилер 15,,https://krisha.kz/a/show/761688692
1-комнатная квартира · 30 м² · 3/5 этаж,5 500 000 〒,Абая 37а,,https://krisha.kz/a/show/1000263711
2-комнатная квартира · 44.5 м² · 3/5 этаж,12 000 000 〒,Ломоносова 27,,https://krisha.kz/a/show/687799459
3-комнатная квартира · 67.2 м² · 3/5 этаж,18 000 000 〒,Торайгырова 22,,https://krisha.kz/a/show/699528568
1-комнатная квартира · 34.8 м² · 3/5 этаж,9 500 000 〒,Мухтар Ауэзова 63/2,,https://krisha.kz/a/show/696931574
2-комнатная квартира · 47 м² · 3/5 этаж,12 500 000 〒,Ерганат Кошербаева 64а — Возле Кегок,,https://krisha.kz/a/show/696931130
3-комнатная квартира · 67 м² · 4/6 этаж,19 000 000 〒,Беркимбаева 102,,https://krisha.kz/a/show/762112364
2-комнатная квартира · 40.2 м² · 3/5 этаж,8 000 000 〒,Строительная 36 — Ауэзова- Строительная,,https://krisha.kz/a/show/1000263244
2-комнатная квартира · 40 м² · 5/5 этаж,9 500 000 〒,Б.Момышулы 54 — 10 школы,,https://krisha.kz/a/show/761499728
2-комнатная квартира · 49 м² · 4/5 этаж,11 300 000 〒,Беркимбаева 182 — Магазин уголек рядом,,https://krisha.kz/a/show/674803274
1-комнатная квартира · 30 м² · 2/5 этаж,7 500 000 〒,Абая 91 А — Торайгырова Абая,,https://krisha.kz/a/show/695416594
2-комнатная квартира · 43 м² · 5/5 этаж,9 500 000 〒,Королева 70 а,,https://krisha.kz/a/show/761886247
3-комнатная квартира · 70.8 м² · 2/5 этаж,28 000 000 〒,"Бауыржан Момышулы 82А — Зерде,Волна,Кюрдамир",Кюрдамир,https://krisha.kz/a/show/761893405
3-комнатная квартира · 61 м² · 1/3 этаж,17 000 000 〒,"Кунаева — Кафе Камышок, 10 школа, садики, стадион Шахтер",стадион Шахтер,https://krisha.kz/a/show/685918401
3-комнатная квартира · 50.2 м² · 2/5 этаж,12 000 000 〒,Абая 31,,https://krisha.kz/a/show/678081453
1-комнатная квартира · 36 м² · 2/9 этаж,11 100 000 〒,Беркимбаева 86 — Ауэзова,,https://krisha.kz/a/show/689737010
1-комнатная квартира · 36 м² · 2/9 этаж,11 000 000 〒,Беркимбаева 86 — Ауэзова Беркимбаева,,https://krisha.kz/a/show/689737338
1-комнатная квартира · 33 м² · 2/9 этаж,11 000 000 〒,Беркимбаева 86 — Ауэзова Беркимбаева,,https://krisha.kz/a/show/695777879
1-комнатная квартира · 41 м² · 4/9 этаж,7 500 000 〒,Бухар-Жырау 286/б — Бухар-Жырау-Кунаева,,https://krisha.kz/a/show/697459374
4-комнатная квартира · 58.4 м² · 1/5 этаж,16 000 000 〒,Пшембаева 22,,https://krisha.kz/a/show/686654731
2-комнатная квартира · 46 м² · 4/5 этаж,9 000 000 〒,Марденова 17,,https://krisha.kz/a/show/697669446
2-комнатная квартира · 45.3 м² · 4/5 этаж,10 300 000 〒,Жусупа 42Б,,https://krisha.kz/a/show/699738438
2-комнатная квартира · 42 м² · 5/5 этаж,8 700 000 〒,Б.Момышулы 70,,https://krisha.kz/a/show/699595763
2-комнатная квартира · 45.2 м² · 2/5 этаж,9 500 000 〒,Царева 6,,https://krisha.kz/a/show/761280231
2-комнатная квартира · 45.2 м² · 1/5 этаж,10 000 000 〒,МОРГУЛАНА 3А,,https://krisha.kz/a/show/699136165
4-комнатная квартира · 76.2 м² · 1/9 этаж,23 000 000 〒,Шешембекова 11 В,,https://krisha.kz/a/show/699067421
2-комнатная квартира · 47 м² · 2/5 этаж,12 000 000 〒,Машхур Жусупа 38,,https://krisha.kz/a/show/761148277
4-комнатная квартира · 73.2 м² · 5/5 этаж,15 500 000 〒,Ерганата Кошербаева 58,,https://krisha.kz/a/show/761363407
2-комнатная квартира · 36 м² · 3/5 этаж,8 500 000 〒,Королева 82А,,https://krisha.kz/a/show/761554089
2-комнатная квартира · 50.7 м² · 5/6 этаж,17 000 000 〒,Беркимбаева 106,,https://krisha.kz/a/show/681608756
2-комнатная квартира · 44.7 м² · 4/5 этаж,9 000 000 〒,Ауэзова 42,,https://krisha.kz/a/show/761809515
3-комнатная квартира · 62.6 м² · 2/5 этаж,12 500 000 〒,Жусупа 42А,,https://krisha.kz/a/show/699202835
1-комнатная квартира · 35.3 м² · 1/2 этаж,6 000 000 〒,Шахтерская 53 корпус 9,,https://krisha.kz/a/show/760978670
2-комнатная квартира · 47 м² · 5/5 этаж,8 500 000 〒,Машхур Жусупа 153,,https://krisha.kz/a/show/761145189
2-комнатная квартира · 46.9 м² · 3/5 этаж,11 500 000 〒,Ауэзова 40,,https://krisha.kz/a/show/761280523
2-комнатная квартира · 41.8 м² · 2/5 этаж,8 000 000 〒,ЖУСУПА 29,,https://krisha.kz/a/show/699141050
4-комнатная квартира · 87.7 м² · 5/6 этаж,21 700 000 〒,Беркимбаева 112,,https://krisha.kz/a/show/699565385
2-комнатная квартира · 44 м² · 2/5 этаж,13 000 000 〒,Энергетиктер 97А,,https://krisha.kz/a/show/699134231
3-комнатная квартира · 62 м² · 4/5 этаж,11 500 000 〒,Машхур Жусупа 20,,https://krisha.kz/a/show/761873647
2-комнатная квартира · 44 м² · 5/5 этаж,10 000 000 〒,Пшенбаева 29,,https://krisha.kz/a/show/762018947
2-комнатная квартира · 42.3 м² · 2/5 этаж,8 000 000 〒,Кеншилер 5,,https://krisha.kz/a/show/699065073
2-комнатная квартира · 44.4 м² · 5/5 этаж,9 500 000 〒,Б.Момышулы 34,,https://krisha.kz/a/show/760771891
3-комнатная квартира · 60 м² · 4/5 этаж,12 500 000 〒,Естая Беркимбаева 184А,,https://krisha.kz/a/show/761616811
2-комнатная квартира · 55.7 м² · 4/5 этаж,14 000 000 〒,Б.Момышулы 82А,,https://krisha.kz/a/show/699693795
4-комнатная квартира · 75.6 м² · 5/5 этаж,19 200 000 〒,Кеншилер 121,,https://krisha.kz/a/show/761484001
3-комнатная квартира · 62.5 м² · 4/5 этаж,16 500 000 〒,Бауржан Момышулы 70,,https://krisha.kz/a/show/762022023
4-комнатная квартира · 78.9 м² · 1/10 этаж,26 000 000 〒,Сатпаева 12 к.2,,https://krisha.kz/a/show/760605417
3-комнатная квартира · 58.3 м² · 4/5 этаж,15 700 000 〒,Королева 86,,https://krisha.kz/a/show/760667150
3-комнатная квартира · 58 м² · 2/5 этаж,13 000 000 〒,Жусупа 126,,https://krisha.kz/a/show/699066934
4-комнатная квартира · 75.8 м² · 2/5 этаж,16 500 000 〒,Машхур Жусупа 147,,https://krisha.kz/a/show/760151806
3-комнатная квартира · 60 м² · 3/5 этаж,15 000 000 〒,Естая Беркимбаева 178,,https://krisha.kz/a/show/761871132
2-комнатная квартира · 51 м² · 9/9 этаж,10 900 000 〒,Энергетиков 83,,https://krisha.kz/a/show/761873458
